tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,directors,writers,actorId,actorName,actorName2
tt0358979,movie,Bakit ako pa?,Bakit ako pa?,0,1970,\N,\N,Drama,nm0807979,"nm0807979,nm1238936",nm0807979,Eddie Rodriguez,
tt0359221,movie,"Elias, Basilio at Sisa","Elias, Basilio at Sisa",0,1972,\N,\N,\N,nm0034925,"nm1046027,nm1327995",nm0034925,Jun Aristorenas,
tt0359327,movie,A Gift of Love,A Gift of Love,0,1972,\N,\N,"Drama,Romance","nm1245343,nm1043947","nm0532103,nm1043947",nm1245343,German Moreno,
tt0359503,movie,Jeep,Jeep,0,1972,\N,107,"Action,Drama",nm1066229,nm1077932,nm1066229,No-shik Park,
tt0359583,movie,"Lalaki, kasalanan mo","Lalaki, kasalanan mo",0,1973,\N,\N,Drama,nm0807979,"nm0604064,nm0807979,nm0796221",nm0807979,Eddie Rodriguez,
tt0359725,movie,I,Na,0,1972,\N,100,"Action,Drama",nm1066229,nm0948617,nm1066229,No-shik Park,
tt0359792,movie,"Pag-ibig mo, buhay ko","Pag-ibig mo, buhay ko",0,1973,\N,\N,"Drama,Romance",nm0807979,"nm0807979,nm5822192",nm0807979,Eddie Rodriguez,
tt0361953,movie,The Nest of the Cuckoo Birds,The Nest of the Cuckoo Birds,0,1965,\N,81,"Drama,Horror",nm0930095,nm0930095,nm0930095,Bert Williams,
tt0362089,movie,Ride the Hot Wind,Ride the Hot Wind,0,1971,\N,76,"Action,Drama",nm0446355,"nm0446355,nm1357297,nm0692254",nm0446355,Duke Kelly,
tt0370313,movie,The Olden Days,Ayyam zaman,0,1963,\N,\N,\N,nm0906234,\N,nm0906234,Youssef Wahbi,
tt0371598,movie,Cha Cha Cha,Cha Cha Cha,0,1964,\N,\N,"Musical,Romance",nm0151539,nm0151539,nm0151539,Chandrashekhar Vaidya,
tt0376913,movie,The Sultan's Idle Followers,Tanablet el sultan,0,1965,\N,\N,\N,nm0015737,\N,nm0015737,Kamal El-Shinnawi,
tt0378068,movie,Hum Sab Chor Hain,Hum Sab Chor Hain,0,1973,\N,\N,"Action,Crime,Thriller",nm1586089,\N,nm1586089,Maruti,
tt0384797,movie,Love and Death,Aewa sa,0,1970,\N,100,Drama,nm1154881,nm1077932,nm1154881,Kyeong-ok Choi,
tt0384848,movie,Light and Shadow,Bitgwa geurimja,0,1967,\N,\N,"Crime,Drama",nm1154881,nm1471497,nm1154881,Kyeong-ok Choi,
tt0384849,movie,Sword Girl,Biyeonmaeng nyeo,0,1969,\N,82,Action,nm1154881,nm1090345,nm1154881,Kyeong-ok Choi,
tt0386368,movie,Casus kardesler,Casus kardesler,0,1963,\N,\N,Adventure,nm0351497,nm0351497,nm0351497,Talat Gozbak,
tt0386380,movie,Murder Night,Cinayet gecesi,0,1963,\N,\N,"Crime,Drama",nm0663708,"nm0663708,nm7822349",nm0663708,Kenan Pars,
tt0386876,movie,White Hunter,White Hunter,0,1965,\N,86,"Adventure,Drama",nm1482850,\N,nm1482850,George Michael,
tt0387202,movie,Erkek Fatma evleniyor,Erkek Fatma evleniyor,0,1963,\N,\N,Comedy,nm0657428,nm0657428,nm0657428,Abdurrahman Palay,
tt0387253,movie,Geçim dünyasi,Geçim dünyasi,0,1963,\N,\N,\N,nm0022347,nm0133880,nm0022347,Mumtaz Alpaslan,
tt0388100,movie,Haram lokma,Haram lokma,0,1963,\N,\N,Drama,nm0351641,nm0351641,nm0351641,Muharrem Gurses,
tt0388134,movie,Intikam hirsi,Intikam hirsi,0,1963,\N,56,Western,nm0785734,\N,nm0785734,Ahmet Sert,
tt0390357,movie,Perisan,Perisan,0,1963,\N,\N,"Drama,Romance",nm0678950,nm0678950,nm0678950,Huseyin Peyda,
tt0390640,movie,The Wounded Gazelle,Yarali ceylan,0,1963,\N,\N,Drama,nm0657428,nm1217805,nm0657428,Abdurrahman Palay,
tt0392734,movie,Sabu hirsizlar prensi,Sabu hirsizlar prensi,0,1972,\N,\N,\N,nm1302770,nm1302770,nm1302770,Tarik Tibet,
tt0392735,movie,Sabu kahraman korsan,Sabu kahraman korsan,0,1972,\N,\N,\N,nm1302770,nm1514009,nm1302770,Tarik Tibet,
tt0397474,movie,Ishara,Ishara,0,1969,\N,\N,Musical,nm0613420,nm0613420,nm0613420,Waheed Murad,
tt0398916,movie,Daglar Aslani Ali Efe,Daglar Aslani Ali Efe,0,1964,\N,\N,Adventure,nm0945169,nm0945169,nm0945169,Yavuz Yalinkilic,
tt0400407,movie,Men Don't Cry,Erkekler aglamaz,0,1964,\N,100,Drama,nm0244424,"nm0244422,nm0244424,nm0257397",nm0244424,Yilmaz Duru,
tt0400896,movie,Tu quai sai gon,Tu quai sai gon,0,1973,\N,101,Comedy,"nm1559956,nm5745899",\N,nm1559956,Thoai Tan La,
tt0401528,movie,Istikbal,Istikbal,0,1964,\N,\N,Drama,nm0226907,nm1577590,nm0226907,Avni Dilligil,
tt0403190,movie,Kaoyaku,Kaoyaku,0,1971,\N,98,"Action,Crime",nm0441526,"nm0441526,nm0452878",nm0441526,Shintaro Katsu,
tt0403273,movie,Mapushane çesmesi,Mapushane çesmesi,0,1964,\N,\N,Drama,nm0437561,nm0991648,nm0437561,Suphi Kaner,
tt0403431,movie,The Professor and the Beauty Queen,The Professor and the Beauty Queen,0,1967,\N,84,"Comedy,Drama",nm0371059,nm0371059,nm0371059,Jamie Uys,
tt0403720,movie,Ölüm Allah'in emri,Ölüm Allah'in emri,0,1964,\N,\N,Drama,nm0663708,nm1106721,nm0663708,Kenan Pars,
tt0404750,movie,Aklin durur,Aklin durur,0,1965,\N,\N,Romance,nm0663708,nm1437889,nm0663708,Kenan Pars,
tt0405432,movie,The Stateless Bandit,Vatansiz haydut,0,1964,\N,\N,"Crime,Drama",nm0437008,"nm0437008,nm8760233",nm0437008,Kemal Kan,
tt0406331,movie,Der Weg des Hans Monn 1. Teil: Wie man in die Nervenklinik kommt,Der Weg des Hans Monn 1. Teil: Wie man in die Nervenklinik kommt,0,1972,\N,90,Documentary,nm1589677,"nm0236650,nm0333741,nm0473216,nm1079785",nm1589677,Andreas Kettelhack,
tt0407750,movie,Dört deli bir aptal,Dört deli bir aptal,0,1965,\N,\N,Comedy,nm0043665,nm0043665,nm0043665,Sami Ayanoglu,
tt0407755,movie,Ekmek kavgasi,Ekmek kavgasi,0,1965,\N,\N,Drama,nm0244424,"nm0244422,nm0654807",nm0244424,Yilmaz Duru,
tt0407846,movie,Güzel Bir Gün Için,Güzel Bir Gün Için,0,1965,\N,90,"Comedy,Drama",nm0233800,"nm0351550,nm0450209",nm0233800,Haldun Dormen,
tt0407847,movie,Haci baba,Haci baba,0,1965,\N,\N,\N,"nm0351536,nm0654679",nm0945140,nm0654679,Vahi Oz,
tt0411083,movie,Ang agila at ang araw,Ang agila at ang araw,0,1973,\N,\N,Action,nm0688093,"nm2893914,nm1737442",nm0688093,Fernando Poe Jr.,
tt0413452,movie,Veysel Karani,Veysel Karani,0,1965,\N,81,"Biography,Drama,History",nm0678950,nm0070872,nm0678950,Huseyin Peyda,
tt0415771,movie,Dört kursun,Dört kursun,0,1966,\N,78,Drama,nm0244424,nm0244422,nm0244424,Yilmaz Duru,
tt0416803,movie,Hayat kasirgalari,Hayat kasirgalari,0,1966,\N,\N,Drama,nm0351497,nm0351497,nm0351497,Talat Gozbak,
tt0417040,movie,The Claw,Panjeh,0,1963,\N,95,"Adventure,Crime",nm1027782,nm1027782,nm1027782,Amin Amini,
tt0417836,movie,Kadinlar dövülmez,Kadinlar dövülmez,0,1966,\N,\N,Adventure,nm0022347,nm0022347,nm0022347,Mumtaz Alpaslan,
tt0418884,movie,Meydan köpegi,Meydan köpegi,0,1966,\N,82,Drama,nm0244424,nm0244422,nm0244424,Yilmaz Duru,
tt0422525,movie,Jesamjidae,Jesamjidae,0,1968,\N,90,"Action,Drama",nm1064945,nm1097800,nm1064945,Mu-ryong Choi,
tt0422526,movie,Jesamjidae 2,Jesamjidae 2,0,1969,\N,\N,Action,nm1064945,nm1097800,nm1064945,Mu-ryong Choi,
tt0422797,movie,Na Woon-Gyui ilsaeng,Na Woon-Gyui ilsaeng,0,1966,\N,100,Drama,nm1064945,"nm1713409,nm1076922,nm1077029,nm1101186",nm1064945,Mu-ryong Choi,
tt0423563,movie,Yeonhwa,Yeonhwa,0,1968,\N,\N,"Drama,Romance",nm1064945,nm1076932,nm1064945,Mu-ryong Choi,
tt0424047,movie,A Girl from Sari,Dokhtare Sari,0,1964,\N,120,\N,nm0643136,nm0643136,nm0643136,George Obadiah,
tt0424197,movie,Affections,Jeongdugo gajima,0,1968,\N,\N,Romance,nm1064945,"nm1077932,nm1070669",nm1064945,Mu-ryong Choi,
tt0426939,movie,The Caged Tiger,Babr-e ring,0,1964,\N,100,"Adventure,Sport",nm1028434,nm1028434,nm1028434,Reza Beyk Imanverdi,
tt0428464,movie,The Mountain Girl,Dokhtare koohestan,0,1964,\N,95,"Biography,Drama",nm1181505,nm1182430,nm1181505,Mohammad Ali Jafari,
tt0429621,movie,Azap yolu,Azap yolu,0,1967,\N,\N,Drama,nm0244424,"nm0019479,nm0244424",nm0244424,Yilmaz Duru,
tt0430785,movie,The Young Rounders,The Young Rounders,0,1971,\N,\N,Western,nm0862571,\N,nm0862571,Casey Tibbs,
tt0430787,movie,Zalimler,Zalimler,0,1966,\N,\N,Drama,nm0244424,nm0244424,nm0244424,Yilmaz Duru,
tt0430882,movie,Alli gelin,Alli gelin,0,1969,\N,\N,"Drama,Romance",nm0255386,nm1217805,nm0255386,Orhan Elmas,
tt0432400,movie,Love and Vengeance,Eshq va entegham,0,1965,\N,100,"Adventure,Drama,Romance",nm0267198,nm0267198,nm0267198,Mohamad Ali Fardin,
tt0432439,movie,Hunters of the Salt Desert,Sayyadane namakzar,0,1965,\N,100,"Adventure,Drama",nm1759029,nm1759029,nm1759029,Akbar Hashemi,
tt0432724,movie,Ask yarasi derindir,Ask yarasi derindir,0,1969,\N,\N,"Drama,Romance",nm0230479,nm0230479,nm0230479,Suha Dogan,
tt0432973,movie,The War of the Giants,Nabarde ghoolha,0,1965,\N,100,"Crime,Drama",nm1028434,\N,nm1028434,Reza Beyk Imanverdi,
tt0433911,movie,Büyük öç,Büyük öç,0,1969,\N,84,Drama,nm0244424,nm0244422,nm0244424,Yilmaz Duru,
tt0433920,movie,Cehennem takibi,Cehennem takibi,0,1969,\N,\N,"Adventure,Crime",nm0022347,nm0022347,nm0022347,Mumtaz Alpaslan,
tt0434045,movie,The Bully,Gardan koloft,0,1965,\N,100,"Crime,Drama",nm1772704,nm1772704,nm1772704,Saeed Kamyar,
tt0434460,movie,Çilgin soyguncular,Çilgin soyguncular,0,1969,\N,\N,Adventure,nm0022347,nm0022347,nm0022347,Mumtaz Alpaslan,
tt0435438,movie,Tabula rasa,Tabula rasa,0,1968,\N,85,\N,nm1616460,nm1616460,nm1616460,Gianpaolo Capovilla,
tt0438775,movie,Atorni Agaton: Agent Law-ko,Atorni Agaton: Agent Law-ko,0,1969,\N,105,"Action,Comedy",nm0158101,"nm0158101,nm0553603",nm0158101,Chiquito,
tt0445173,movie,All of Me,All of Me,0,1963,\N,73,Drama,nm0392455,nm0741733,nm0392455,Joel Holt,
tt0447515,movie,Valge laev,Valge laev,0,1971,\N,91,Drama,nm0464655,"nm0883357,nm0278161",nm0464655,Kalju Komissarov,
tt0456272,movie,Abhishapta Chambal,Abhishapta Chambal,0,1967,\N,135,Drama,nm1117903,"nm1384109,nm1117903",nm1117903,Manju Dey,
tt0457212,movie,Yarin son gundur,Yarin son gundur,0,1971,\N,75,Action,nm0351566,nm0351566,nm0351566,Yilmaz Guney,
tt0459019,movie,Vidas Estranhas,Vidas Estranhas,0,1968,\N,89,Drama,nm0096562,"nm0096562,nm1277769",nm0096562,Itamar Borges,
tt0460904,movie,Posledniy ugon,Posledniy ugon,0,1969,\N,75,Action,nm0451120,"nm0451120,nm0831590",nm0451120,Baras Khalzanov,
tt0469679,movie,Ölüm pazari,Ölüm pazari,0,1970,\N,\N,Adventure,nm1292545,nm0654807,nm1292545,Yilmaz Gunduz,
tt0470747,movie,Erkek gibi ölenler,Erkek gibi ölenler,0,1970,\N,\N,"Adventure,Drama",nm0244424,nm0244424,nm0244424,Yilmaz Duru,
tt0470826,movie,Kaderin aglari,Kaderin aglari,0,1970,\N,79,Drama,nm0037571,nm0037571,nm0037571,Mehmet Aslan,
tt0471141,movie,Da xue sheng,Da xue sheng,0,1970,\N,\N,Drama,nm0284544,nm0284544,nm0284544,Fong Pau,
tt0471611,movie,Ceylan Emine,Ceylan Emine,0,1970,\N,\N,Drama,nm0351641,nm0351641,nm0351641,Muharrem Gurses,
tt0472722,movie,Birakin öldüreyim,Birakin öldüreyim,0,1970,\N,\N,Adventure,nm0043690,nm0043690,nm0043690,Unsel Aybek,
tt0476880,movie,Talihsiz gelin,Talihsiz gelin,0,1971,\N,\N,Drama,nm1302770,nm1302770,nm1302770,Tarik Tibet,
tt0479291,movie,Gölgem Bile Benden Korkar,Gölgem Bile Benden Korkar,0,1971,\N,\N,Adventure,nm0022347,nm0022347,nm0022347,Mumtaz Alpaslan,
tt0482709,movie,Doosri Maa,Doosri Maa,0,1968,\N,\N,\N,nm2899805,\N,nm2899805,Syed Kamal,
tt0487528,movie,Çark,Çark,0,1971,\N,\N,"Action,Adventure",nm0438769,nm0438769,nm0438769,Demir Karahan,
tt0495778,movie,The Female Vampire,"Vampir, Zan-e khoon-asham",0,1967,\N,\N,\N,nm2141350,nm2141350,nm2141350,Mostafa Oskooyi,
tt0781411,movie,Le journal d'un fou,Le journal d'un fou,0,1963,\N,114,Drama,nm0169051,"nm0169051,nm0324690,nm2203218,nm0610115",nm0169051,Roger Coggio,
tt0793585,movie,The Triple Bed,Takhtekhab-e se nafare,0,1972,\N,101,"Comedy,Romance",nm0439313,nm0439313,nm0439313,Nosratollah Karimi,
tt0797785,movie,Augenblicke,Augenblicke,0,1972,\N,75,\N,nm0231671,nm0231671,nm0231671,Ottomar Domnick,
tt0797872,movie,N.N.,N.N.,0,1969,\N,76,\N,nm0231671,nm0231671,nm0231671,Ottomar Domnick,
tt0824685,movie,Loops,Loops,0,1973,\N,85,Drama,"nm0075520,nm0548538",nm0075520,nm0075520,Shaun Costello,
tt0826182,movie,Si le diable t'aimait,Si le diable t'aimait,0,1967,\N,87,Drama,nm2317033,nm2317033,nm2317033,Claude Drieghe,
tt0826199,movie,One Day,Un jour,0,1965,\N,85,Drama,nm2318692,"nm2318692,nm2322830",nm2318692,Andre Sandrie,
tt0827994,movie,Ba bu zhui hun,Ba bu zhui hun,0,1969,\N,97,Action,nm0160927,nm0160927,nm0160927,Chuang Chiao,
tt0831288,movie,European Diary,European Diary,0,1967,\N,45,Comedy,nm0574929,\N,nm0574929,Taylor Mead,
tt0845473,movie,Khanoom khanooma,Khanoom khanooma,0,1972,\N,\N,"Adventure,Comedy",nm2159178,nm2159178,nm2159178,Fathollah Manoochehri,
tt0856171,movie,The Good Families,Les bonnes familles,0,1973,\N,93,\N,nm2375144,\N,nm2375144,Djafar Damardji,
tt0871879,movie,Original: Do Not Project,Original: Do Not Project,0,1972,\N,90,Comedy,nm0263154,nm0263154,nm0263154,Richard Evans,
tt0885510,movie,L'or et le plomb,L'or et le plomb,0,1966,\N,80,Drama,nm0192182,"nm0192182,nm0901806",nm0192182,Alain Cuniot,
tt0953659,movie,A Suitcaseful of Sex,Yek chamedan sex,0,1971,\N,93,Comedy,nm0609330,"nm1180698,nm0609330",nm0609330,Mohammad Motevaselani,
tt0961092,movie,Svalbard: Het land der koude kusten,Svalbard: Het land der koude kusten,0,1965,\N,50,Documentary,"nm2552864,nm2008081,nm1064983","nm1064983,nm2552864,nm2008081",nm1064983,Jozef Coolsaet,
tt10043686,movie,The Big Ski Show,The Big Ski Show,0,1965,\N,93,"Documentary,Sport",nm0589498,nm0589498,nm0589498,Warren Miller,
tt1014675,movie,Free and Easy,Free and Easy,0,1967,\N,71,"Documentary,Music,Sport","nm0532263,nm0293442","nm0293442,nm0532263",nm0293442,Jim Freeman,
tt10222774,movie,Sesudah Suboh,Sesudah Suboh,0,1967,\N,\N,Drama,nm0708422,\N,nm0708422,P. Ramlee,
tt1023471,movie,Parasathu Mal,Parasathu Mal,0,1966,\N,\N,Drama,nm0284715,\N,nm0284715,Gamini Fonseka,
tt10499040,movie,Golden Eagle,Insee Tong,0,1970,\N,104,"Action,Adventure",nm4337900,\N,nm4337900,Mitr Chaibancha,
tt10514414,movie,Chumtang hatyai,Chumtang hatyai,0,1966,\N,73,"Action,Adventure,Comedy",nm10439153,nm10439153,nm10439153,So Asanajinda,
tt10534954,movie,Zigenare,Zigenare,0,1968,\N,99,Drama,"nm0864667,nm0256807,nm7257022,nm0127050","nm0098298,nm2570660,nm0638784,nm7257022,nm9680779,nm0864667",nm0256807,Christer Enderlein,
tt10598188,movie,Organización criminal,Organización criminal,0,1968,\N,\N,Crime,nm0650375,nm0650375,nm0650375,Juan Orol,
tt1075782,movie,Anef oron,Anef oron,0,1968,\N,45,Drama,nm0631799,nm0631799,nm0631799,Nikos Nikolaidis,
tt10789946,movie,EFMC 8mm,EFMC 8mm,0,1969,\N,137,Documentary,nm10905405,\N,nm10905405,Tom Fugle,
tt10800798,movie,Tom Fugle Fuck Off,Tom Fugle Fuck Off,0,1966,\N,140,Documentary,nm10905405,"nm10905406,nm10905405",nm10905405,Tom Fugle,
tt10856172,movie,"Mothers, Fathers and Lovers","Mothers, Fathers and Lovers",0,1971,\N,\N,Drama,nm0163990,\N,nm0163990,Greydon Clark,
tt1105325,movie,Ali Konkouri,Ali Konkouri,0,1973,\N,90,"Comedy,Drama,Romance",nm1180698,nm1180698,nm1180698,Masud Asadollahi,
tt1107933,movie,Noghre-dagh,Noghre-dagh,0,1972,\N,91,"Adventure,Drama,Romance",nm0994308,nm1185770,nm0994308,Iraj Ghaderi,
tt1109456,movie,Az yad rafteh,Az yad rafteh,0,1970,\N,90,Drama,nm0953494,nm0953494,nm0953494,Tony Zarindast,
tt1109518,movie,Glory of a champion,Shokooh-e ghahraman,0,1969,\N,\N,\N,nm0953494,nm0953494,nm0953494,Tony Zarindast,
tt1111406,movie,Three Private Detectives,Se kar-agah-e khosoosi,0,1965,\N,\N,Comedy,nm0609330,nm0609330,nm0609330,Mohammad Motevaselani,
tt1111408,movie,Se naghola dar Japon,Se naghola dar Japon,0,1966,\N,\N,Comedy,nm0609330,\N,nm0609330,Mohammad Motevaselani,
tt1111411,movie,Shahr-e hert,Shahr-e hert,0,1970,\N,\N,"Adventure,Crime,Mystery",nm1032416,nm2790789,nm1032416,Manouchehr Sadeghpoor,
tt1111901,movie,Ghahave-khaneye Ghanbar,Ghahave-khaneye Ghanbar,0,1969,\N,\N,Drama,nm1032416,nm2790789,nm1032416,Manouchehr Sadeghpoor,
tt1111913,movie,To istoriko ton Olympiakon Agonon,To istoriko ton Olympiakon Agonon,0,1969,\N,45,"Documentary,Sport",nm2689081,nm2689081,nm2689081,Evgenia Periori,
tt11186596,movie,Loved by Kids,Mahboob-e bacheha,0,1973,\N,\N,\N,"nm1028434,nm1288689",nm2241736,nm1028434,Reza Beyk Imanverdi,
tt1121039,movie,Lewat tengah malam,Lewat tengah malam,0,1971,\N,\N,\N,nm1284434,nm1284434,nm1284434,Sjuman Djaya,
tt11225660,movie,Exit,Exit,0,1971,\N,83,\N,"nm11104706,nm9544627","nm9544627,nm11104706",nm9544627,Denys Irving,
tt1123998,movie,A Quiet Business,Un commerce tranquille,0,1964,\N,120,"Comedy,Drama","nm0003203,nm2802903","nm0257699,nm2806351,nm0560943",nm0003203,Mel Welles,
tt1130847,movie,Langit at lupa,Langit at lupa,0,1967,\N,\N,"Drama,War",nm0688093,\N,nm0688093,Fernando Poe Jr.,
tt11322540,movie,Witchcraft: Rebirth of the Old Religion,Witchcraft: Rebirth of the Old Religion,0,1970,\N,60,Documentary,nm2277699,nm2277699,nm2277699,Raymond Buckland,
tt11328418,movie,Maghrebi,Maghrebi,0,1973,\N,102,Drama,nm0269770,nm2565398,nm0269770,Reza Fazeli,
tt11334194,movie,The Southerner,Jonoobi,0,1973,\N,\N,\N,nm0269770,"nm0269770,nm2523451",nm0269770,Reza Fazeli,
tt11342318,movie,Nakhoda bakhoda,Nakhoda bakhoda,0,1973,\N,\N,\N,nm1033328,nm11158319,nm1033328,Nosratolah Vahdat,
tt11373838,movie,The Ten Million Toman Man,Mard-e dah million Tomani,0,1965,\N,\N,\N,nm1027782,nm1699849,nm1027782,Amin Amini,
tt1137476,movie,San Bernardo,San Bernardo,0,1966,\N,\N,"Action,Western",nm0688093,\N,nm0688093,Fernando Poe Jr.,
tt11384042,movie,The Profilgate,Khoshgozaran,0,1973,\N,\N,Comedy,nm1033328,nm2241736,nm1033328,Nosratolah Vahdat,
tt1139309,movie,Dimasalang,Dimasalang,0,1970,\N,\N,"Action,Western",nm0034925,"nm1338622,nm1045138,nm2352372",nm0034925,Jun Aristorenas,
tt1139403,movie,Servillano Zapata,Servillano Zapata,0,1970,\N,\N,"Action,Comedy,Western",nm0158101,nm0158101,nm0158101,Chiquito,
tt11409926,movie,Yek jo gheirat,Yek jo gheirat,0,1972,\N,\N,\N,nm0044082,nm0044082,nm0044082,Ali Azad,
tt11410016,movie,The Tenant,Mosta'jer,0,1972,\N,\N,\N,nm1171534,\N,nm1171534,Armais Vartani Hovsepian,
tt11410028,movie,Happy Birthday,Tavallodet mobarak,0,1973,\N,\N,"Comedy,Drama",nm1033328,nm1699849,nm1033328,Nosratolah Vahdat,
tt11413954,movie,The Agitator,Ashoobgar,0,1972,\N,\N,\N,"nm2787089,nm1166680",nm11189473,nm2787089,Nasser Jack Lord,
tt11416842,movie,One Step to Paradise,Yek ghadam ta behesht,0,1966,\N,110,\N,nm1033328,"nm1027914,nm1033328",nm1033328,Nosratolah Vahdat,
tt11416852,movie,A Man in the Cage,Mardi dar ghafas,0,1966,\N,\N,\N,nm1033328,nm1027914,nm1033328,Nosratolah Vahdat,
tt11416970,movie,Inverted Life,Zendegi-e varoone,0,1971,\N,90,"Comedy,Drama",nm1033328,nm1600544,nm1033328,Nosratolah Vahdat,
tt11417018,movie,Shohar-e pastorize,Shohar-e pastorize,0,1971,\N,90,Comedy,nm1033328,nm1029363,nm1033328,Nosratolah Vahdat,
tt11421448,movie,It Happened in America,Dar Amrika ettefagh oftad,0,1971,\N,\N,\N,"nm1181284,nm11192485","nm1184348,nm1181284",nm1181284,Javad Ghaemmaghami,
tt11422226,movie,The Wedding Night,Shab-e aroosi,0,1971,\N,\N,\N,nm1181284,nm1181284,nm1181284,Javad Ghaemmaghami,
tt11422354,movie,Amoo Yadegar,Amoo Yadegar,0,1971,\N,\N,\N,nm4944664,\N,nm4944664,Parviz Kardan,
tt11433872,movie,Le cinquième soleil,Le cinquième soleil,0,1965,\N,\N,Documentary,nm1189497,\N,nm1189497,J. Grigaut-Lefevre,
tt11436710,movie,La restauration du Grand Trianon,La restauration du Grand Trianon,0,1967,\N,\N,Documentary,nm0956643,nm0956643,nm0956643,Pierre Zimmer,
tt1144923,movie,"Perifrona me, agapi mou","Perifrona me, agapi mou",0,1968,\N,90,"Drama,Romance",nm0301605,nm0301605,nm0301605,Rena Galani,
tt11472784,movie,Sally's Hounds,Sally's Hounds,0,1967,\N,90,Drama,nm1563350,\N,nm1563350,Robert Edelstein,
tt1155671,movie,Isinusumpa ko!,Isinusumpa ko!,0,1963,\N,\N,"Action,Drama",nm1045141,"nm1045141,nm1046027",nm1045141,Van De Leon,
tt1158872,movie,Separation,Horismos,0,1966,\N,90,"Drama,Romance",nm0857509,nm0577821,nm0857509,Angelos Theodoropoulos,
tt1163298,movie,Rolling Home,Rolling Home,0,1973,\N,79,Documentary,nm0522110,\N,nm0522110,David Lourie,
tt1165283,movie,The Golden Breed,The Golden Breed,0,1968,\N,88,"Documentary,Sport",nm0204413,\N,nm0204413,Dale Davis,
tt1172202,movie,Si Juan Tamad at si Juan Masipag sa pulitikang walang hanggan,Si Juan Tamad at si Juan Masipag sa pulitikang walang hanggan,0,1963,\N,\N,Comedy,nm1047314,"nm1047314,nm1047055",nm1047314,Manuel Conde,
tt1177135,movie,Al-hob wal-Thaman,Al-hob wal-Thaman,0,1970,\N,105,Crime,nm1135986,nm1135986,nm1135986,Abdel Rahman El Khamesy,
tt1179865,movie,James Wong,James Wong,0,1973,\N,\N,"Action,Comedy",nm0158101,"nm0864217,nm0945915,nm2915151",nm0158101,Chiquito,
tt1179888,movie,Mr. Wong Strikes Again,Mr. Wong Strikes Again,0,1969,\N,\N,Action,nm0158101,"nm0158101,nm0945915,nm2915151",nm0158101,Chiquito,
tt1180337,movie,Fongaluli,Fongaluli,0,1972,\N,72,Fantasy,nm0148205,"nm0148205,nm0092486",nm0148205,Eduardo Cemano,
tt1180744,movie,Love School,La classe du sexe,0,1973,\N,76,\N,nm0856051,\N,nm0856051,Norbert Terry,
tt1190631,movie,Babaing kidlat,Babaing kidlat,0,1964,\N,\N,"Action,Comedy,Fantasy",nm0147261,nm0271485,nm0147261,Tony Cayado,
tt1196211,movie,North Country,North Country,0,1971,\N,89,Documentary,nm2944701,\N,nm2944701,Ron Hayes,
tt1196238,movie,Scarface at Al Capone: Espiya sa ginto,Scarface at Al Capone: Espiya sa ginto,0,1965,\N,\N,Comedy,nm1006879,nm1545985,nm1006879,Dolphy,
tt1198409,movie,El tigre,El tigre,0,1969,\N,\N,Action,nm0034925,nm1046027,nm0034925,Jun Aristorenas,
tt1198507,movie,3 Patapon,3 Patapon,0,1969,\N,\N,Action,nm0034925,nm1046027,nm0034925,Jun Aristorenas,
tt1198606,movie,The Magnificent Ifugao,The Magnificent Ifugao,0,1969,\N,\N,Action,nm0034925,nm1046027,nm0034925,Jun Aristorenas,
tt1198634,movie,Pulang lupa,Pulang lupa,0,1971,\N,\N,Action,nm0034925,nm1046027,nm0034925,Jun Aristorenas,
tt1198644,movie,The Samurai Fighters,The Samurai Fighters,0,1969,\N,\N,Action,nm0034925,nm1046027,nm0034925,Jun Aristorenas,
tt1198645,movie,Samurai Master,Samurai Master,0,1969,\N,\N,Action,nm0034925,nm1046027,nm0034925,Jun Aristorenas,
tt1198646,movie,San Cristobal,San Cristobal,0,1971,\N,\N,Action,nm0034925,nm1046027,nm0034925,Jun Aristorenas,
tt1198647,movie,San Diego,San Diego,0,1970,\N,\N,"Action,Drama",nm0034925,"nm0034925,nm1045138",nm0034925,Jun Aristorenas,
tt1202012,movie,"The Good, the Wild, and the Beauty","The Good, the Wild, and the Beauty",0,1971,\N,\N,Action,nm0301600,"nm2954550,nm2955300",nm0301600,Fred Galang,
tt1204248,movie,Ponso Villa and the Sexy Mexicanas,Ponso Villa and the Sexy Mexicanas,0,1969,\N,\N,"Action,Comedy",nm0158101,nm0158101,nm0158101,Chiquito,
tt12058566,movie,Mn Oheb,Mn Oheb,0,1966,\N,\N,"Drama,Romance",nm0436527,"nm11461125,nm0436527",nm0436527,Magda,
tt1207721,movie,Matimbang ang dugo sa tubig,Matimbang ang dugo sa tubig,0,1967,\N,\N,"Action,Drama",nm0688093,"nm1737442,nm0688093",nm0688093,Fernando Poe Jr.,
tt12078324,movie,Mortal Remains,Mortal Remains,0,1972,\N,\N,Horror,nm11470050,"nm11470050,nm11470055",nm11470050,Karl Atticus,
tt1207966,movie,Naku poooo!,Naku poooo!,0,1972,\N,\N,"Comedy,Horror",nm0158101,nm0158101,nm0158101,Chiquito,
tt1212066,movie,Baril sa aking kamay,Baril sa aking kamay,0,1966,\N,\N,"Action,Western",nm0688093,\N,nm0688093,Fernando Poe Jr.,
